timestamp,temperature,linear_time,normalized_time,regression_temperature
2025-05-26 11:49:00+05:30,27.0,699.0,45.666666666666664,29.317942437056963
2025-05-26 11:51:30+05:30,27.0,701.5,45.833333333333336,29.393477818276647
2025-05-26 11:54:00+05:30,27.0,704.0,46.0,29.46888132444399
2025-05-26 11:56:30+05:30,27.1,706.5,46.166666666666664,29.54414606816744
2025-05-26 11:59:00+05:30,27.2,709.0,46.333333333333336,29.619265230004572
2025-05-26 12:01:30+05:30,27.3,711.5,46.5,29.694232058115563
2025-05-26 12:04:00+05:30,27.4,714.0,46.666666666666664,29.76903986791803
2025-05-26 12:06:30+05:30,27.5,716.5,46.833333333333336,29.843682041742824
2025-05-26 12:09:00+05:30,27.6,719.0,47.0,29.918152028491125
2025-05-26 12:11:30+05:30,27.6,721.5,47.166666666666664,29.99244334329273
2025-05-26 12:14:00+05:30,27.6,724.0,47.333333333333336,30.066549567164998
2025-05-26 12:16:30+05:30,27.6,726.5,47.5,30.140464346673642
2025-05-26 12:19:00+05:30,27.6,729.0,47.666666666666664,30.21418139359405
2025-05-26 12:21:30+05:30,27.6,731.5,47.833333333333336,30.287694484574057
2025-05-26 12:24:00+05:30,27.6,734.0,48.0,30.360997460797712
2025-05-26 12:26:30+05:30,27.7,736.5,48.166666666666664,30.43408422765019
2025-05-26 12:29:00+05:30,27.8,739.0,48.333333333333336,30.506948754383874
2025-05-26 12:31:30+05:30,27.9,741.5,48.5,30.579585073785378
2025-05-26 12:34:00+05:30,28.0,744.0,48.666666666666664,30.651987281843997
2025-05-26 12:36:30+05:30,28.1,746.5,48.833333333333336,30.724149537420978
2025-05-26 12:39:00+05:30,28.2,749.0,49.0,30.796066061919895
2025-05-26 12:41:30+05:30,28.2,751.5,49.166666666666664,30.867731138958476
2025-05-26 12:44:00+05:30,28.2,754.0,49.333333333333336,30.93913911404103
2025-05-26 12:46:30+05:30,28.2,756.5,49.5,31.010284394232436
2025-05-26 12:49:00+05:30,28.2,759.0,49.666666666666664,31.081161447832926
2025-05-26 12:51:30+05:30,28.2,761.5,49.833333333333336,31.151764804054014
2025-05-26 12:54:00+05:30,28.2,764.0,50.0,31.222089052695743
2025-05-26 12:56:30+05:30,28.2,766.5,50.166666666666664,31.292128843824624
2025-05-26 12:59:00+05:30,28.2,769.0,50.333333333333336,31.361878887453052
2025-05-26 13:01:30+05:30,28.2,771.5,50.5,31.43133395321958
2025-05-26 13:04:00+05:30,28.2,774.0,50.666666666666664,31.500488870070285
2025-05-26 13:06:30+05:30,28.2,776.5,50.833333333333336,31.56933852594131
2025-05-26 13:09:00+05:30,28.2,779.0,51.0,31.63787786744253
2025-05-26 13:11:30+05:30,28.2,781.5,51.166666666666664,31.70610189954199
2025-05-26 13:14:00+05:30,28.2,784.0,51.333333333333336,31.77400568525172
2025-05-26 13:16:30+05:30,28.2,786.5,51.5,31.841584345314665
2025-05-26 13:19:00+05:30,28.2,789.0,51.666666666666664,31.908833057892306
2025-05-26 13:21:30+05:30,28.2,791.5,51.833333333333336,31.975747058253717
2025-05-26 13:24:00+05:30,28.2,794.0,52.0,32.04232163846552
2025-05-26 13:26:30+05:30,28.3,796.5,52.166666666666664,32.10855214708295
2025-05-26 13:29:00+05:30,28.4,799.0,52.333333333333336,32.174433988842004
2025-05-26 13:31:30+05:30,28.5,801.5,52.5,32.239962624352415
2025-05-26 13:34:00+05:30,28.6,804.0,52.666666666666664,32.30513356979202
2025-05-26 13:36:30+05:30,28.7,806.5,52.833333333333336,32.369942396602056
2025-05-26 13:39:00+05:30,28.8,809.0,53.0,32.434384731183364
2025-05-26 13:41:30+05:30,28.7,811.5,53.166666666666664,32.498456254593776
2025-05-26 13:44:00+05:30,28.6,814.0,53.333333333333336,32.56215270224651
2025-05-26 13:46:30+05:30,28.6,816.5,53.5,32.625469863609666
2025-05-26 13:49:00+05:30,28.5,819.0,53.666666666666664,32.68840358190664
2025-05-26 13:51:30+05:30,28.4,821.5,53.833333333333336,32.75094975381773
2025-05-26 13:54:00+05:30,28.3,824.0,54.0,32.81310432918245
2025-05-26 13:56:30+05:30,28.3,826.5,54.166666666666664,32.874863310703454
